subject,func,mean_fd,max_fd,median_fd
210415,rfMRI_REST1_LR,0.15991381083333334,0.715348,0.15304099999999998
210617,rfMRI_REST1_LR,0.15759706583333333,0.492217,0.151593
211114,rfMRI_REST1_LR,0.16743815333333334,0.716812,0.16027550000000002
211215,rfMRI_REST1_LR,0.11801788083333334,0.336787,0.10041800000000001
211316,rfMRI_REST1_LR,0.15140913,0.613639,0.1361435
211417,rfMRI_REST1_LR,0.106031535,0.306933,0.1009565
211619,rfMRI_REST1_LR,0.13852044833333332,1.471599,0.1154175
211720,rfMRI_REST1_LR,0.2888447608333333,2.194575,0.2335295
211821,rfMRI_REST1_LR,0.12004450916666666,0.321039,0.11489150000000001
211922,rfMRI_REST1_LR,0.13409217083333333,1.13375,0.11556150000000001
212015,rfMRI_REST1_LR,0.1300092575,1.209732,0.12126100000000001
212116,rfMRI_REST1_LR,0.2206947625,0.681735,0.214001
212217,rfMRI_REST1_LR,0.28853779333333335,1.844778,0.28479049999999995
212318,rfMRI_REST1_LR,0.21180786166666668,0.602947,0.2128355
212419,rfMRI_REST1_LR,0.1451597175,0.498294,0.1207075
212823,rfMRI_REST1_LR,0.14671578083333334,0.708172,0.13840249999999998
213017,rfMRI_REST1_LR,0.17901812916666668,0.849308,0.1528875
213421,rfMRI_REST1_LR,0.21988434833333334,0.97167,0.197495
213522,rfMRI_REST1_LR,0.109092465,0.33926,0.10398550000000001
214019,rfMRI_REST1_LR,0.18037200833333333,0.441296,0.180612
214221,rfMRI_REST1_LR,0.18575756583333333,1.775913,0.14724749999999998
214423,rfMRI_REST1_LR,0.17495651583333333,1.337277,0.15539550000000002
214524,rfMRI_REST1_LR,0.12013308083333334,0.861337,0.116224
214625,rfMRI_REST1_LR,0.11561091583333333,0.450209,0.1089785
214726,rfMRI_REST1_LR,0.14688884583333334,1.547538,0.12214
217126,rfMRI_REST1_LR,0.12615574166666665,2.037546,0.08965999999999999
217429,rfMRI_REST1_LR,0.1358413625,0.565982,0.1159225
219231,rfMRI_REST1_LR,0.140399835,0.601064,0.129952
220721,rfMRI_REST1_LR,0.12833901333333333,0.914176,0.11586750000000001
221218,rfMRI_REST1_LR,0.25566483,0.653237,0.2455975
221319,rfMRI_REST1_LR,0.20132799833333334,0.556751,0.192612
223929,rfMRI_REST1_LR,0.3553349375,3.152185,0.2622395
224022,rfMRI_REST1_LR,0.24993942916666667,0.614621,0.24461
227432,rfMRI_REST1_LR,0.19352107416666667,2.218329,0.166959
227533,rfMRI_REST1_LR,0.11256505,0.341459,0.10779549999999999
228434,rfMRI_REST1_LR,0.19781989833333333,1.830753,0.1713105
231928,rfMRI_REST1_LR,0.16460401,1.651111,0.1435525
233326,rfMRI_REST1_LR,0.41772906,2.704183,0.326998
236130,rfMRI_REST1_LR,0.125099495,0.441434,0.121116
237334,rfMRI_REST1_LR,0.13660719083333334,0.404562,0.130181
238033,rfMRI_REST1_LR,0.10864753666666667,0.731834,0.097979
239136,rfMRI_REST1_LR,0.20074913,0.651339,0.185616
239944,rfMRI_REST1_LR,0.0963980825,0.587909,0.089537
245333,rfMRI_REST1_LR,0.097050785,0.86935,0.09055150000000001
246133,rfMRI_REST1_LR,0.17583884,1.094595,0.15602149999999998
248339,rfMRI_REST1_LR,0.08984585166666667,0.636461,0.0800585
249947,rfMRI_REST1_LR,0.1391206125,0.617656,0.128808
250427,rfMRI_REST1_LR,0.30908719,0.790992,0.3124265
250932,rfMRI_REST1_LR,0.09460140083333334,0.785761,0.08706649999999999
251833,rfMRI_REST1_LR,0.1514652,0.374321,0.14808349999999998
255639,rfMRI_REST1_LR,0.11548060666666667,0.493739,0.1077925
255740,rfMRI_REST1_LR,0.0844150725,0.599678,0.0776805
256540,rfMRI_REST1_LR,0.12666634083333334,0.387935,0.119834
257542,rfMRI_REST1_LR,0.13849278333333334,0.887314,0.1328195
257845,rfMRI_REST1_LR,0.14962410083333333,0.669386,0.1316295
257946,rfMRI_REST1_LR,0.1409328425,0.507732,0.1302795
263436,rfMRI_REST1_LR,0.14035092916666667,1.057074,0.1225125
268749,rfMRI_REST1_LR,0.16349704,0.519187,0.15474300000000002
268850,rfMRI_REST1_LR,0.1569773325,0.398966,0.1502305
270332,rfMRI_REST1_LR,0.10284960083333333,0.867187,0.089533
274542,rfMRI_REST1_LR,0.12213902333333333,0.381541,0.112655
275645,rfMRI_REST1_LR,0.14102456666666666,0.665658,0.133229
280739,rfMRI_REST1_LR,0.2009446475,0.813123,0.19319799999999998
280941,rfMRI_REST1_LR,0.14401492916666667,0.360655,0.14236900000000002
281135,rfMRI_REST1_LR,0.14705187833333333,0.846468,0.1297655
283543,rfMRI_REST1_LR,0.1939205925,0.72017,0.1728405
284646,rfMRI_REST1_LR,0.18662348861480077,1.586514,0.153668
285345,rfMRI_REST1_LR,0.09988455833333333,0.453021,0.09248300000000001
285446,rfMRI_REST1_LR,0.09959365083333334,0.434373,0.09236
286347,rfMRI_REST1_LR,0.12949893083333333,0.578146,0.116733
286650,rfMRI_REST1_LR,0.14653208583333333,0.498139,0.1441305
287248,rfMRI_REST1_LR,0.1848745375,0.727712,0.1630925
289555,rfMRI_REST1_LR,0.123382595,0.491635,0.1148525
290136,rfMRI_REST1_LR,0.22600718833333333,0.782654,0.2132615
293748,rfMRI_REST1_LR,0.2200071325,2.420337,0.2173135
295146,rfMRI_REST1_LR,0.2983101725,1.2825820000000001,0.29694600000000004
297655,rfMRI_REST1_LR,0.1524603475,0.727364,0.140027
298051,rfMRI_REST1_LR,0.25811198583333334,0.724184,0.248631
298455,rfMRI_REST1_LR,0.186953035,3.395088,0.15647850000000002
299154,rfMRI_REST1_LR,0.14082766583333334,1.992617,0.1193065
299760,rfMRI_REST1_LR,0.18110881333333334,0.928355,0.1511905
300618,rfMRI_REST1_LR,0.0901418175,0.292766,0.0878415
300719,rfMRI_REST1_LR,0.14626874583333332,0.910778,0.1379745
303119,rfMRI_REST1_LR,0.16488409916666666,1.445777,0.151068
303624,rfMRI_REST1_LR,0.24561201666666665,2.804581,0.2179235
304020,rfMRI_REST1_LR,0.21088473083333334,0.793277,0.187938
304727,rfMRI_REST1_LR,0.1807272525,0.587118,0.1677315
305830,rfMRI_REST1_LR,0.16900264583333333,0.452991,0.1683925
307127,rfMRI_REST1_LR,0.17582895333333334,0.639712,0.16816799999999998
308129,rfMRI_REST1_LR,0.174474185,1.149045,0.1485495
308331,rfMRI_REST1_LR,0.2165143975,0.704553,0.2085415
309636,rfMRI_REST1_LR,0.113221095,0.468617,0.1108185
310621,rfMRI_REST1_LR,0.1240547125,5.726678,0.107146
311320,rfMRI_REST1_LR,0.38722695333333335,1.033732,0.3753385
314225,rfMRI_REST1_LR,0.20021624416666667,0.822222,0.1902685
316633,rfMRI_REST1_LR,0.11278316916666667,1.951435,0.09904550000000001
316835,rfMRI_REST1_LR,0.11733860916666666,0.836177,0.1088675
317332,rfMRI_REST1_LR,0.13570645666666667,0.7267,0.122252
318637,rfMRI_REST1_LR,0.1419872425,0.550266,0.131293
320826,rfMRI_REST1_LR,0.251619255,4.151952,0.2014065
321323,rfMRI_REST1_LR,0.1386323625,0.548652,0.13237949999999998
322224,rfMRI_REST1_LR,0.1009940375,0.421224,0.09348200000000001
325129,rfMRI_REST1_LR,0.12132838416666666,1.048697,0.09870100000000001
329440,rfMRI_REST1_LR,0.16626898416666666,1.213502,0.14721800000000002
329844,rfMRI_REST1_LR,0.1689357525,0.638593,0.155086
330324,rfMRI_REST1_LR,0.14229099,0.588366,0.135537
333330,rfMRI_REST1_LR,0.12425359916666667,0.522002,0.1157
334635,rfMRI_REST1_LR,0.20610350666666666,0.971077,0.197906
336841,rfMRI_REST1_LR,0.11265859916666666,0.465837,0.104701
339847,rfMRI_REST1_LR,0.17857109583333333,0.489927,0.1795385
341834,rfMRI_REST1_LR,0.11300219916666666,0.426476,0.108021
342129,rfMRI_REST1_LR,0.21901221916666666,1.047382,0.2013675
346137,rfMRI_REST1_LR,0.2572110525,0.710907,0.245871
346945,rfMRI_REST1_LR,0.18827470083333334,0.717423,0.1790655
348545,rfMRI_REST1_LR,0.17397183416666667,0.708303,0.15437800000000002
349244,rfMRI_REST1_LR,0.14523769666666667,1.648084,0.1106285
350330,rfMRI_REST1_LR,0.11523743333333333,0.383629,0.10785800000000001
352132,rfMRI_REST1_LR,0.20104395083333335,1.097709,0.177098
352738,rfMRI_REST1_LR,0.08891013416666667,0.433256,0.0812615
353740,rfMRI_REST1_LR,0.12108635416666666,0.282323,0.11911
355239,rfMRI_REST1_LR,0.22941845583333334,0.511367,0.2374945
356948,rfMRI_REST1_LR,0.14592791416666667,1.535873,0.1319175
358144,rfMRI_REST1_LR,0.16302451916666666,1.108588,0.15192499999999998
360030,rfMRI_REST1_LR,0.15331728166666667,0.800365,0.1392315
361234,rfMRI_REST1_LR,0.1103299125,0.437523,0.10435900000000001
361941,rfMRI_REST1_LR,0.11377640666666666,1.007529,0.089326
362034,rfMRI_REST1_LR,0.49020223583333333,3.559912,0.4052345
365343,rfMRI_REST1_LR,0.10524495583333333,0.393333,0.0965605
366042,rfMRI_REST1_LR,0.13675763416666667,0.64721,0.128944
366446,rfMRI_REST1_LR,0.4044961725,1.793923,0.306292
368551,rfMRI_REST1_LR,0.18946527,0.562618,0.16699799999999998
368753,rfMRI_REST1_LR,0.18513504333333333,0.623727,0.18171700000000002
371843,rfMRI_REST1_LR,0.20191329166666666,1.631299,0.17804150000000002
376247,rfMRI_REST1_LR,0.13400234666666666,0.57462,0.1209945
377451,rfMRI_REST1_LR,0.11870696833333333,1.467379,0.1047815
378756,rfMRI_REST1_LR,0.29437200916666667,1.023947,0.2874445
378857,rfMRI_REST1_LR,0.15420585166666667,0.466459,0.147622
379657,rfMRI_REST1_LR,0.12467081166666667,0.909863,0.1116375
380036,rfMRI_REST1_LR,0.14679487333333333,0.470759,0.13673249999999998
381038,rfMRI_REST1_LR,0.196848085,0.905571,0.170261
381543,rfMRI_REST1_LR,0.12955753583333332,0.703164,0.120721
382242,rfMRI_REST1_LR,0.2960550633333333,0.829694,0.26392550000000004
385046,rfMRI_REST1_LR,0.09898860666666667,0.859007,0.095929
385450,rfMRI_REST1_LR,0.201153315,1.249221,0.19674999999999998
386250,rfMRI_REST1_LR,0.11778189833333333,0.338615,0.11094699999999999
387959,rfMRI_REST1_LR,0.17031686916666666,0.941693,0.1578685
389357,rfMRI_REST1_LR,0.16848356916666668,0.391266,0.165959
390645,rfMRI_REST1_LR,0.18652553833333332,1.183775,0.16935899999999998
391748,rfMRI_REST1_LR,0.14452705416666667,0.338435,0.1408795
392447,rfMRI_REST1_LR,0.44399116,1.150789,0.4092025
392750,rfMRI_REST1_LR,0.11972269333333334,0.91434,0.105834
393247,rfMRI_REST1_LR,0.18601855916666665,0.467984,0.180008
393550,rfMRI_REST1_LR,0.14941665833333334,0.971417,0.13683050000000002
394956,rfMRI_REST1_LR,0.104264715,0.520268,0.09627350000000001
395251,rfMRI_REST1_LR,0.14191957416666667,0.497251,0.1403795
395756,rfMRI_REST1_LR,0.1019845825,0.298591,0.0945295
395958,rfMRI_REST1_LR,0.3048680933333333,1.108142,0.26636099999999996
397154,rfMRI_REST1_LR,0.1160347,0.905062,0.1073105
397760,rfMRI_REST1_LR,0.16727350333333332,0.435122,0.1577015
397861,rfMRI_REST1_LR,0.2806171708333333,0.922872,0.26566599999999996
401422,rfMRI_REST1_LR,0.13364119166666666,1.481761,0.130806
406432,rfMRI_REST1_LR,0.15879745916666665,0.891851,0.1513385
406836,rfMRI_REST1_LR,0.17066220583333333,0.66647,0.161173
412528,rfMRI_REST1_LR,0.10960744,0.381289,0.1030925
413934,rfMRI_REST1_LR,0.10458462416666667,0.995752,0.09311849999999999
414229,rfMRI_REST1_LR,0.16998797083333334,0.597786,0.1563925
415837,rfMRI_REST1_LR,0.12400836083333333,0.4265,0.11495649999999999
419239,rfMRI_REST1_LR,0.20652230416666667,2.419518,0.187295
421226,rfMRI_REST1_LR,0.14701897833333333,1.17292,0.123082
422632,rfMRI_REST1_LR,0.22313184666666666,0.5766,0.2132755
424939,rfMRI_REST1_LR,0.12318079833333333,0.5484,0.109906
429040,rfMRI_REST1_LR,0.12425761666666667,0.306768,0.1176915
432332,rfMRI_REST1_LR,0.1618118725,1.792547,0.1255905
433839,rfMRI_REST1_LR,0.2680361275,1.683528,0.2396965
436239,rfMRI_REST1_LR,0.11720289583333333,0.340864,0.11394099999999999
436845,rfMRI_REST1_LR,0.1390595225,0.954046,0.13321899999999998
441939,rfMRI_REST1_LR,0.11572615,0.668247,0.102799
445543,rfMRI_REST1_LR,0.14947597916666666,0.793718,0.13752599999999998
448347,rfMRI_REST1_LR,0.1087663575,0.713786,0.102433
449753,rfMRI_REST1_LR,0.18153918583333334,6.566691,0.1498985
453441,rfMRI_REST1_LR,0.16264769916666666,0.562547,0.151167
453542,rfMRI_REST1_LR,0.48976240416666666,1.600447,0.4507145
454140,rfMRI_REST1_LR,0.2020920825,1.585285,0.182572
456346,rfMRI_REST1_LR,0.22657777333333334,0.705605,0.21860000000000002
459453,rfMRI_REST1_LR,0.1375023175,0.486235,0.128811
461743,rfMRI_REST1_LR,0.11684284916666667,0.352379,0.113189
463040,rfMRI_REST1_LR,0.1187917275,0.891079,0.110463
465852,rfMRI_REST1_LR,0.47331936166666666,3.17606,0.396972
467351,rfMRI_REST1_LR,0.188120685,0.701392,0.16824
468050,rfMRI_REST1_LR,0.3473648525,1.957249,0.33672250000000004
469961,rfMRI_REST1_LR,0.1192915475,0.331601,0.116684
473952,rfMRI_REST1_LR,0.17487606916666668,5.34089,0.145128
475855,rfMRI_REST1_LR,0.15645697833333333,1.354946,0.140606
479762,rfMRI_REST1_LR,0.114113245,0.445866,0.103135
480141,rfMRI_REST1_LR,0.1130204,1.098104,0.10037750000000001
481042,rfMRI_REST1_LR,0.12064442916666666,0.528836,0.1114145
481951,rfMRI_REST1_LR,0.1303968825,0.605121,0.1126595
485757,rfMRI_REST1_LR,0.2112365975,0.739307,0.17049199999999998
486759,rfMRI_REST1_LR,0.13095184416666666,0.43801,0.1242195
492754,rfMRI_REST1_LR,0.2019203,0.744084,0.1939205
495255,rfMRI_REST1_LR,0.22601227083333333,0.81343,0.209356
497865,rfMRI_REST1_LR,0.1002449725,1.216544,0.0771375
499566,rfMRI_REST1_LR,0.13291616833333333,0.434051,0.1272815
500222,rfMRI_REST1_LR,0.1051192475,0.429374,0.095939
506234,rfMRI_REST1_LR,0.12176828166666667,1.060545,0.112465
510225,rfMRI_REST1_LR,0.12342473,0.3225,0.12134249999999999
510326,rfMRI_REST1_LR,0.12598337583333333,0.927823,0.1138345
512835,rfMRI_REST1_LR,0.25047018083333333,0.76339,0.2342145
513130,rfMRI_REST1_LR,0.12602867583333333,0.710027,0.1147205
513736,rfMRI_REST1_LR,0.1494039375,1.079465,0.13312649999999998
516742,rfMRI_REST1_LR,0.14685263,0.951802,0.13467099999999999
517239,rfMRI_REST1_LR,0.19152536166666667,1.288716,0.1610385
518746,rfMRI_REST1_LR,0.20733495166666666,0.560548,0.2079765
519647,rfMRI_REST1_LR,0.21419378,0.688719,0.2007545
519950,rfMRI_REST1_LR,0.1947348425,2.384715,0.182282
520228,rfMRI_REST1_LR,0.12299766416666667,0.449033,0.1122865
521331,rfMRI_REST1_LR,0.08628004583333333,0.696851,0.0803295
522434,rfMRI_REST1_LR,0.14390834166666666,0.352165,0.140149
523032,rfMRI_REST1_LR,0.16605706166666667,1.590227,0.122646
524135,rfMRI_REST1_LR,0.09563846416666667,0.88484,0.089585
525541,rfMRI_REST1_LR,0.16459977583333332,0.551435,0.15706900000000001
529549,rfMRI_REST1_LR,0.1277717275,0.460464,0.1199165
529953,rfMRI_REST1_LR,0.1055504525,0.330786,0.100584
530635,rfMRI_REST1_LR,0.15225883083333333,0.587671,0.13154
531536,rfMRI_REST1_LR,0.12522403,0.508704,0.117828
531940,rfMRI_REST1_LR,0.14121198333333335,0.57036,0.1253765
536647,rfMRI_REST1_LR,0.17171421416666666,3.538951,0.151464
540436,rfMRI_REST1_LR,0.120264665,0.518453,0.109342
541640,rfMRI_REST1_LR,0.08315042166666667,0.238947,0.08025750000000001
541943,rfMRI_REST1_LR,0.15424051,0.396655,0.160449
545345,rfMRI_REST1_LR,0.10085327333333333,0.291324,0.096567
547046,rfMRI_REST1_LR,0.11904204583333333,1.020152,0.107011
548250,rfMRI_REST1_LR,0.11576011583333333,0.865255,0.09922
549757,rfMRI_REST1_LR,0.30497655333333334,0.71048,0.296016
550439,rfMRI_REST1_LR,0.20796123416666668,1.116396,0.182074
552241,rfMRI_REST1_LR,0.23136473416666667,1.456172,0.212863
552544,rfMRI_REST1_LR,0.09108859,0.257278,0.086044
553344,rfMRI_REST1_LR,0.10855758166666667,0.413254,0.1018445
555348,rfMRI_REST1_LR,0.2891774775,1.072593,0.2762365
555651,rfMRI_REST1_LR,0.16504743166666666,1.029447,0.149642
555954,rfMRI_REST1_LR,0.1508119375,0.630837,0.1419415
557857,rfMRI_REST1_LR,0.1294371125,1.740325,0.10463700000000001
558657,rfMRI_REST1_LR,0.18071749333333334,0.864577,0.1580185
558960,rfMRI_REST1_LR,0.16975212666666667,0.59692,0.15612900000000002
559053,rfMRI_REST1_LR,0.1832827125,0.979987,0.1738255
559457,rfMRI_REST1_LR,0.14888994,0.913928,0.125546
561242,rfMRI_REST1_LR,0.14286516833333332,0.764596,0.1255175
561444,rfMRI_REST1_LR,0.18224521916666667,1.056533,0.165447
561949,rfMRI_REST1_LR,0.117371155,0.937307,0.1071975
562345,rfMRI_REST1_LR,0.39127792083333335,0.951751,0.396173
562446,rfMRI_REST1_LR,0.16942797166666668,0.554784,0.1560915
565452,rfMRI_REST1_LR,0.16515028833333334,0.512096,0.15381
566454,rfMRI_REST1_LR,0.18794288333333334,0.596145,0.1893475
567052,rfMRI_REST1_LR,0.10766659083333334,0.290261,0.103115
567759,rfMRI_REST1_LR,0.15155416583333334,1.263061,0.138933
567961,rfMRI_REST1_LR,0.12107243916666667,0.350988,0.11479600000000001
568963,rfMRI_REST1_LR,0.08693806666666666,0.372327,0.08183299999999999
570243,rfMRI_REST1_LR,0.12851727583333333,0.421188,0.12815
571144,rfMRI_REST1_LR,0.0966183275,0.68243,0.0905185
571548,rfMRI_REST1_LR,0.17942312333333332,2.116094,0.163548
572045,rfMRI_REST1_LR,0.12841542083333332,0.96177,0.11245050000000001
573249,rfMRI_REST1_LR,0.11440665166666666,0.332742,0.1058525
573451,rfMRI_REST1_LR,0.11907076833333333,0.543345,0.107297
576255,rfMRI_REST1_LR,0.2731580908333333,0.671756,0.27725849999999996
578057,rfMRI_REST1_LR,0.18641961666666668,0.853779,0.18433149999999998
578158,rfMRI_REST1_LR,0.097112385,1.237914,0.08580950000000001
579665,rfMRI_REST1_LR,0.24680702666666668,2.203312,0.18898500000000001
579867,rfMRI_REST1_LR,0.10923577833333334,0.447895,0.1072235
580044,rfMRI_REST1_LR,0.19251461916666668,1.565921,0.1821365
580347,rfMRI_REST1_LR,0.17393851,1.480634,0.156059
580650,rfMRI_REST1_LR,0.18818024166666666,0.499625,0.1832705
580751,rfMRI_REST1_LR,0.21307763833333335,2.595289,0.16224850000000002
581349,rfMRI_REST1_LR,0.15402290583333333,0.475491,0.149365
581450,rfMRI_REST1_LR,0.08284082,0.436656,0.071742
583858,rfMRI_REST1_LR,0.1090037425,0.615825,0.09262100000000001
585256,rfMRI_REST1_LR,0.25428910666666665,0.883686,0.21473799999999998
585862,rfMRI_REST1_LR,0.17304665583333334,0.596612,0.16131
586460,rfMRI_REST1_LR,0.11735185666666667,0.311476,0.115792
587664,rfMRI_REST1_LR,0.13517336416666667,1.459611,0.1257135
588565,rfMRI_REST1_LR,0.11649343833333334,0.355814,0.1103555
589567,rfMRI_REST1_LR,0.17928167,0.596901,0.1649815
590047,rfMRI_REST1_LR,0.21344315166666666,4.875139,0.164737
592455,rfMRI_REST1_LR,0.24512822166666667,1.106533,0.240314
594156,rfMRI_REST1_LR,0.12081984416666666,0.488569,0.117475
597869,rfMRI_REST1_LR,0.13626230916666668,0.795342,0.12841049999999998
598568,rfMRI_REST1_LR,0.162237605,1.306428,0.1286285
599065,rfMRI_REST1_LR,0.07805137333333333,0.198213,0.07531550000000001
599469,rfMRI_REST1_LR,0.18450763416666666,0.818981,0.1724405
599671,rfMRI_REST1_LR,0.17082006583333334,6.116642,0.1284115
601127,rfMRI_REST1_LR,0.1698814175,0.615618,0.1554145
604537,rfMRI_REST1_LR,0.18743006,4.302658,0.1258795
609143,rfMRI_REST1_LR,0.4494388833333333,3.298136,0.39256599999999997
611938,rfMRI_REST1_LR,0.15156368666666667,1.161137,0.125367
613235,rfMRI_REST1_LR,0.15629753083333334,0.679039,0.1447835
613538,rfMRI_REST1_LR,0.21047612083333334,0.772669,0.1928165
614439,rfMRI_REST1_LR,0.1502576975,1.609335,0.1337055
615441,rfMRI_REST1_LR,0.21365734833333333,0.55646,0.196855
615744,rfMRI_REST1_LR,0.10686261749999999,0.272221,0.1049325
616645,rfMRI_REST1_LR,0.13529838,0.393135,0.13217099999999998
617748,rfMRI_REST1_LR,0.18748376833333333,0.499378,0.1822435
618952,rfMRI_REST1_LR,0.15456063,0.942316,0.146227
620434,rfMRI_REST1_LR,0.1139999475,1.766055,0.099993
622236,rfMRI_REST1_LR,0.11923540916666667,0.486144,0.11263899999999999
623137,rfMRI_REST1_LR,0.149624455,0.467826,0.148492
623844,rfMRI_REST1_LR,0.12462226666666666,0.600939,0.115137
626648,rfMRI_REST1_LR,0.09684930166666667,0.252035,0.09584999999999999
627549,rfMRI_REST1_LR,0.1487375275,0.341274,0.1483245
627852,rfMRI_REST1_LR,0.1188132275,1.618353,0.104376
628248,rfMRI_REST1_LR,0.1248024325,0.328164,0.121843
633847,rfMRI_REST1_LR,0.22802805416666666,0.598478,0.22977550000000002
634748,rfMRI_REST1_LR,0.16043459916666666,0.821755,0.15138800000000002
635245,rfMRI_REST1_LR,0.1761552825,0.506348,0.16730450000000002
638049,rfMRI_REST1_LR,0.14778791916666667,0.456549,0.14089200000000002
644044,rfMRI_REST1_LR,0.20394523916666665,7.235732,0.137895
644246,rfMRI_REST1_LR,0.139901575,0.593887,0.13606200000000002
645450,rfMRI_REST1_LR,0.1302342225,0.453953,0.119007
645551,rfMRI_REST1_LR,0.13119913666666666,0.371592,0.1206725
647858,rfMRI_REST1_LR,0.13444668583333333,0.772498,0.12698500000000001
654350,rfMRI_REST1_LR,0.12943201833333334,0.439562,0.126436
654552,rfMRI_REST1_LR,0.15742956,0.405276,0.15823
654754,rfMRI_REST1_LR,0.1250364675,0.433715,0.124139
656253,rfMRI_REST1_LR,0.12246385666666666,0.428973,0.1124165
656657,rfMRI_REST1_LR,0.14933302666666667,0.773538,0.142598
657659,rfMRI_REST1_LR,0.10549941833333333,0.407366,0.09716549999999999
660951,rfMRI_REST1_LR,0.1245517175,0.403473,0.119699
662551,rfMRI_REST1_LR,0.21693885166666665,2.167477,0.178933
663755,rfMRI_REST1_LR,0.11430165583333333,0.460759,0.1071365
664757,rfMRI_REST1_LR,0.16188268333333333,1.269459,0.138086
665254,rfMRI_REST1_LR,0.1342690475,0.569154,0.127436
667056,rfMRI_REST1_LR,0.18429581333333334,1.22683,0.17294150000000003
668361,rfMRI_REST1_LR,0.12397887916666667,1.01402,0.10692650000000001
671855,rfMRI_REST1_LR,0.2602265008333333,1.340737,0.238205
672756,rfMRI_REST1_LR,0.19694509166666666,0.584795,0.18364000000000003
673455,rfMRI_REST1_LR,0.18109225416666666,2.565573,0.1379675
675661,rfMRI_REST1_LR,0.15301044416666668,0.436327,0.1431985
677766,rfMRI_REST1_LR,0.185589125,0.549237,0.179076
677968,rfMRI_REST1_LR,0.19785498333333335,1.16123,0.1830205
679568,rfMRI_REST1_LR,0.09085093333333333,0.292961,0.08764050000000001
679770,rfMRI_REST1_LR,0.10716065083333333,0.405579,0.0998225
680250,rfMRI_REST1_LR,0.26092612416666666,0.895003,0.24001
680452,rfMRI_REST1_LR,0.18176132,1.21478,0.15231699999999998
680957,rfMRI_REST1_LR,0.30109306166666666,1.46149,0.2747615
683256,rfMRI_REST1_LR,0.16991055166666666,0.6062,0.164292
685058,rfMRI_REST1_LR,0.1402612525,0.557103,0.1297595
686969,rfMRI_REST1_LR,0.2780455333333333,1.083178,0.26780349999999997
687163,rfMRI_REST1_LR,0.17736277833333333,2.436665,0.14852700000000002
688569,rfMRI_REST1_LR,0.19305225333333334,2.34385,0.164248
689470,rfMRI_REST1_LR,0.1936761825,0.430779,0.195401
690152,rfMRI_REST1_LR,0.13215602083333333,0.528691,0.1191745
692964,rfMRI_REST1_LR,0.13935833333333333,0.855519,0.127818
693764,rfMRI_REST1_LR,0.1364156125,0.552187,0.1244715
694362,rfMRI_REST1_LR,0.14696906916666666,0.705081,0.1415945
695768,rfMRI_REST1_LR,0.22778309,0.898474,0.221092
698168,rfMRI_REST1_LR,0.28789847,0.945998,0.2718035
700634,rfMRI_REST1_LR,0.16121830666666667,2.130262,0.113916
701535,rfMRI_REST1_LR,0.12823027583333332,0.967188,0.1176935
702133,rfMRI_REST1_LR,0.2675926458333333,3.707325,0.182575
704238,rfMRI_REST1_LR,0.10507989416666666,0.368287,0.09262100000000001
705341,rfMRI_REST1_LR,0.1464142025,0.383532,0.132297
706040,rfMRI_REST1_LR,0.2553790558333333,1.386684,0.212185
707749,rfMRI_REST1_LR,0.2650128475,3.83019,0.1883865
709551,rfMRI_REST1_LR,0.120896365,0.389604,0.1159685
713239,rfMRI_REST1_LR,0.2608264241666667,0.986719,0.25768749999999996
715041,rfMRI_REST1_LR,0.17602865333333334,0.435144,0.1703615
715647,rfMRI_REST1_LR,0.15759550833333333,0.903775,0.1293765
715950,rfMRI_REST1_LR,0.14074286333333333,0.431925,0.131148
720337,rfMRI_REST1_LR,0.11729226166666666,0.667147,0.105462
723141,rfMRI_REST1_LR,0.1029714225,0.312532,0.0959
724446,rfMRI_REST1_LR,0.12948182833333333,0.699906,0.12472
725751,rfMRI_REST1_LR,0.14100730416666668,1.843132,0.12935950000000002
727553,rfMRI_REST1_LR,0.161544,3.360754,0.12793949999999998
727654,rfMRI_REST1_LR,0.19440605583333334,0.671735,0.19120700000000002
728454,rfMRI_REST1_LR,0.11896899333333333,0.373846,0.1105955
729254,rfMRI_REST1_LR,0.105499155,0.660423,0.0988045
729557,rfMRI_REST1_LR,0.14366431916666667,0.617202,0.1282555
731140,rfMRI_REST1_LR,0.12370532833333334,0.367879,0.1188585
732243,rfMRI_REST1_LR,0.1700026425,0.607344,0.1587125
734045,rfMRI_REST1_LR,0.134878015,1.824982,0.111248
734247,rfMRI_REST1_LR,0.15477587916666666,0.667392,0.146932
735148,rfMRI_REST1_LR,0.20185794833333334,0.866725,0.1699915
737960,rfMRI_REST1_LR,0.09154848416666667,0.463734,0.08583099999999999
742549,rfMRI_REST1_LR,0.21234232833333333,0.843011,0.187969
744553,rfMRI_REST1_LR,0.15113487666666667,0.905056,0.13277650000000002
748258,rfMRI_REST1_LR,0.1584643425,0.398066,0.149472
748662,rfMRI_REST1_LR,0.35586885166666665,5.504296,0.2974795
749058,rfMRI_REST1_LR,0.08698181,0.381181,0.0810245
749361,rfMRI_REST1_LR,0.11208663666666667,0.745712,0.1026865
751348,rfMRI_REST1_LR,0.17726273833333334,0.642495,0.166321
751550,rfMRI_REST1_LR,0.09422751083333333,0.287024,0.0866175
753150,rfMRI_REST1_LR,0.08899697166666666,0.619827,0.0832395
753251,rfMRI_REST1_LR,0.21539311,1.981008,0.1995155
756055,rfMRI_REST1_LR,0.16089016666666667,0.996469,0.150907
757764,rfMRI_REST1_LR,0.102895985,0.380643,0.092356
